Unnamed: 0,id,free_text,CLEAN,OFFENSIVE,HATE,label_id
856,test_fuqvdolxfm,""" phản_biện cái đéo gì ở đây mèo là loài ăn nhạt vô_cùng nhạtnếu ăn_theo khảu vị của con_người thì sẽ bị hại thận và dẫn đến suy thậnt nói có gì sai hảcòn việc bạn nhè hay mớm hay nhằn cho mèo của bạn là việc của bạnnếu ko phải thì_thôi chứ có gì đâu mà phải như kiểu mình lấy mất sổ gạo của nhà bạn như thế """,0.0,1.0,0.0,1.0
857,test_zpcxhdgytf,""" xem pháo_hoa tết dương thích hơn tết âm lạ thật """,1.0,0.0,0.0,0.0
858,test_nwrhefexao,""" đông anh năm nay phất quá """,1.0,0.0,0.0,0.0
859,test_dazaynkmmu,""" ở đây có b nào đi m cho mình đi ké với """,1.0,0.0,0.0,0.0
860,test_eyigmqxree,""" ở nhà đắp mặt_nạ """,1.0,0.0,0.0,0.0
861,test_kcodqolwjf,""" không thấy gì đâu nhá không biết tin_tức này nên tối ở nhà """,1.0,0.0,0.0,0.0
862,test_yykuiheoyp,""" cho em sang văn quán xem ké """,1.0,0.0,0.0,0.0
863,test_vtzxiepgkm,""" vẫn còn đam_mê xem bắn pháo_hoa cơ à em """,1.0,0.0,0.0,0.0
864,test_wvdqqdteus,""" mua cho em ăn với """,1.0,0.0,0.0,0.0
865,test_tcseadpzzo,""" ở nhà_ăn trái nho """,1.0,0.0,0.0,0.0
